FASTQ_FILE,MD5,RUN_ID,STUDY_ID,STUDY_NAME,CENTER_NAME,SUBMISSION_ID,SUBMISSION_DATE,SAMPLE_ID,SAMPLE_NAME,POPULATION,EXPERIMENT_ID,INSTRUMENT_PLATFORM,INSTRUMENT_MODEL,LIBRARY_NAME,RUN_NAME,RUN_BLOCK_NAME,INSERT_SIZE,LIBRARY_LAYOUT,PAIRED_FASTQ,WITHDRAWN,WITHDRAWN_DATE,COMMENT,READ_COUNT,BASE_COUNT,ANALYSIS_GROUP
data/NA18868/sequence_read/SRR016597_1.filt.fastq.gz,6c091d114494dc48a499d077bd1e540c,SRR016597,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX004792,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090518_SL-XBC_0008_FC302J7AAXX.6.srf,,491,PAIRED,data/NA18868/sequence_read/SRR016597_2.filt.fastq.gz,0,,,14434782,1097043432,low coverage
data/NA18868/sequence_read/SRR016597_2.filt.fastq.gz,6ee76001dbcf80a15b7914808738f383,SRR016597,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX004792,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090518_SL-XBC_0008_FC302J7AAXX.6.srf,,491,PAIRED,data/NA18868/sequence_read/SRR016597_1.filt.fastq.gz,0,,,14434782,1097043432,low coverage
data/NA18868/sequence_read/SRR016598.filt.fastq.gz,577403a5f43f4c2abc4bc5db6036fe60,SRR016598,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX004792,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090518_SL-XBC_0008_FC302J7AAXX.7.srf,,491,PAIRED,,0,,,1286120,97745120,low coverage
data/NA18868/sequence_read/SRR016598_1.filt.fastq.gz,914b96f3055e099fbc210e001ee244f1,SRR016598,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX004792,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090518_SL-XBC_0008_FC302J7AAXX.7.srf,,491,PAIRED,data/NA18868/sequence_read/SRR016598_2.filt.fastq.gz,0,,,12480345,948506220,low coverage
data/NA18868/sequence_read/SRR016598_2.filt.fastq.gz,2f78cc32d3b195eb018fbfbbe27acdeb,SRR016598,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX004792,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090518_SL-XBC_0008_FC302J7AAXX.7.srf,,491,PAIRED,data/NA18868/sequence_read/SRR016598_1.filt.fastq.gz,0,,,12480345,948506220,low coverage
data/NA18868/sequence_read/SRR016599.filt.fastq.gz,1fc56a052612d5e286642e7fc89dd6c2,SRR016599,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX004792,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090518_SL-XBC_0008_FC302J7AAXX.8.srf,,491,PAIRED,,0,,,731129,55565804,low coverage
data/NA18868/sequence_read/SRR016599_1.filt.fastq.gz,85c0e40374380862954d7eae6fb65e0d,SRR016599,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX004792,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090518_SL-XBC_0008_FC302J7AAXX.8.srf,,491,PAIRED,data/NA18868/sequence_read/SRR016599_2.filt.fastq.gz,0,,,11056153,840267628,low coverage
data/NA18868/sequence_read/SRR016599_2.filt.fastq.gz,8cbe29b3dc8e4e9ee466cafd0d3c4a79,SRR016599,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX004792,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090518_SL-XBC_0008_FC302J7AAXX.8.srf,,491,PAIRED,data/NA18868/sequence_read/SRR016599_1.filt.fastq.gz,0,,,11056153,840267628,low coverage
data/NA18868/sequence_read/SRR017026.filt.fastq.gz,7a9d99d918bb38d28a5d86e2356752d2,SRR017026,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.1.srf,,491,PAIRED,,0,,,1226674,93227224,low coverage
data/NA18868/sequence_read/SRR017026_1.filt.fastq.gz,c94cdff8b78544627b3bc31620d023e8,SRR017026,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.1.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017026_2.filt.fastq.gz,0,,,21294330,1618369080,low coverage
data/NA18868/sequence_read/SRR017026_2.filt.fastq.gz,cf604e97825779d832d5b3d949076cb5,SRR017026,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.1.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017026_1.filt.fastq.gz,0,,,21294330,1618369080,low coverage
data/NA18868/sequence_read/SRR017027.filt.fastq.gz,3877239b88b5b745dbc8e473bbd181c8,SRR017027,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.2.srf,,491,PAIRED,,0,,,1089262,82783912,low coverage
data/NA18868/sequence_read/SRR017027_1.filt.fastq.gz,3623dce0dd6dc2ee4943087f7f3126bb,SRR017027,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.2.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017027_2.filt.fastq.gz,0,,,21232297,1613654572,low coverage
data/NA18868/sequence_read/SRR017027_2.filt.fastq.gz,567443a2751d1c7bc58fabd60a6aeac6,SRR017027,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.2.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017027_1.filt.fastq.gz,0,,,21232297,1613654572,low coverage
data/NA18868/sequence_read/SRR017028.filt.fastq.gz,8ba89fd3f832194ba7e346d10a85a8d4,SRR017028,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.3.srf,,491,PAIRED,,0,,,1048687,79700212,low coverage
data/NA18868/sequence_read/SRR017028_1.filt.fastq.gz,afecad870bc47625e0515ec330edbdfa,SRR017028,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.3.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017028_2.filt.fastq.gz,0,,,20462410,1555143160,low coverage
data/NA18868/sequence_read/SRR017028_2.filt.fastq.gz,063d73f75aa994be62ad50e1af049241,SRR017028,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.3.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017028_1.filt.fastq.gz,0,,,20462410,1555143160,low coverage
data/NA18868/sequence_read/SRR017029.filt.fastq.gz,595c815e4b0650d1a3e2d88df0dea06b,SRR017029,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.4.srf,,491,PAIRED,,0,,,1223169,92960844,low coverage
data/NA18868/sequence_read/SRR017029_1.filt.fastq.gz,0068b9d437c4db5051ab4d9bc1f920ad,SRR017029,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.4.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017029_2.filt.fastq.gz,0,,,20255039,1539382964,low coverage
data/NA18868/sequence_read/SRR017029_2.filt.fastq.gz,7669e6ad56467a6431d388c77cdb3e0b,SRR017029,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.4.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017029_1.filt.fastq.gz,0,,,20255039,1539382964,low coverage
data/NA18868/sequence_read/SRR017030.filt.fastq.gz,39d39f3ba091c08cda9858ee0e560a39,SRR017030,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.5.srf,,491,PAIRED,,0,,,1180187,89694212,low coverage
data/NA18868/sequence_read/SRR017030_1.filt.fastq.gz,f4da136418056c046fd384fee455eb45,SRR017030,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.5.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017030_2.filt.fastq.gz,0,,,20696175,1572909300,low coverage
data/NA18868/sequence_read/SRR017030_2.filt.fastq.gz,0790cb3fd1ba9b29cd3eee78e4d5ba63,SRR017030,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.5.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017030_1.filt.fastq.gz,0,,,20696175,1572909300,low coverage
data/NA18868/sequence_read/SRR017031.filt.fastq.gz,c1798b5580151f4c81f00768242325ab,SRR017031,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.6.srf,,491,PAIRED,,0,,,5362148,407523248,low coverage
data/NA18868/sequence_read/SRR017031_1.filt.fastq.gz,d6a8d58be8b3dc4caddc28fcca7e4689,SRR017031,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.6.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017031_2.filt.fastq.gz,0,,,16456372,1250684272,low coverage
data/NA18868/sequence_read/SRR017031_2.filt.fastq.gz,585ed3753cada394eb63b289c35e8a89,SRR017031,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.6.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017031_1.filt.fastq.gz,0,,,16456372,1250684272,low coverage
data/NA18868/sequence_read/SRR017032.filt.fastq.gz,8abafffadbc7ba8e0471c782004534c0,SRR017032,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.7.srf,,491,PAIRED,,0,,,7284822,553646472,low coverage
data/NA18868/sequence_read/SRR017032_1.filt.fastq.gz,8eaa91b2f07f7eac115c9e30e258793b,SRR017032,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.7.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017032_2.filt.fastq.gz,0,,,14146358,1075123208,low coverage
data/NA18868/sequence_read/SRR017032_2.filt.fastq.gz,60f934c83dd2ae5528e59a0ddc482173,SRR017032,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.7.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017032_1.filt.fastq.gz,0,,,14146358,1075123208,low coverage
data/NA18868/sequence_read/SRR017033.filt.fastq.gz,7a591c7c8f4b94406bc16deb36f18667,SRR017033,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.8.srf,,491,PAIRED,,0,,,5784039,439586964,low coverage
data/NA18868/sequence_read/SRR017033_1.filt.fastq.gz,f361e5137c97a1ac6807179309f28f68,SRR017033,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.8.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017033_2.filt.fastq.gz,0,,,15381481,1168992556,low coverage
data/NA18868/sequence_read/SRR017033_2.filt.fastq.gz,f3fa5601f98b563d193ee35c01501798,SRR017033,SRP000542,1000 Genomes YRI Yoruba population sequencing,BI,SRA008545,5/8/2009 0:00,SRS000705,NA18868,YRI,SRX005167,ILLUMINA,Illumina Genome Analyzer II,Solexa-10911,BI.PE.090526_SL-XAR_0014_FC302U2AAXX.8.srf,,491,PAIRED,data/NA18868/sequence_read/SRR017033_1.filt.fastq.gz,0,,,15381481,1168992556,low coverage
data/NA18870/sequence_read/ERR001573.filt.fastq.gz,4d080aadd2fc5e95214f58e1086736b1,ERR001573,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_1,,200,PAIRED,,0,,,1620422,58335192,low coverage
data/NA18870/sequence_read/ERR001573_1.filt.fastq.gz,491bcd91dbcfb9f937b4b544e810c936,ERR001573,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_1,,200,PAIRED,data/NA18870/sequence_read/ERR001573_2.filt.fastq.gz,0,,,10939379,393817644,low coverage
data/NA18870/sequence_read/ERR001573_2.filt.fastq.gz,51d620ecfa635ea887303d610bb80655,ERR001573,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_1,,200,PAIRED,data/NA18870/sequence_read/ERR001573_1.filt.fastq.gz,0,,,10939379,393817644,low coverage
data/NA18870/sequence_read/ERR001574.filt.fastq.gz,4dc31c090f2a5e6c8c744a3e96b89d82,ERR001574,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_2,,200,PAIRED,,0,,,1454349,52356564,low coverage
data/NA18870/sequence_read/ERR001574_1.filt.fastq.gz,014e5cd1bb9121d115684a72391db45d,ERR001574,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_2,,200,PAIRED,data/NA18870/sequence_read/ERR001574_2.filt.fastq.gz,0,,,11324798,407692728,low coverage
data/NA18870/sequence_read/ERR001574_2.filt.fastq.gz,9862851f2a3044be51b47eb281ad656d,ERR001574,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_2,,200,PAIRED,data/NA18870/sequence_read/ERR001574_1.filt.fastq.gz,0,,,11324798,407692728,low coverage
data/NA18870/sequence_read/ERR001575.filt.fastq.gz,de39eff902433f142d4838abbe395e07,ERR001575,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_3,,200,PAIRED,,0,,,1336860,48126960,low coverage
data/NA18870/sequence_read/ERR001575_1.filt.fastq.gz,3f9131a689fbe3637600a0faa5f9390d,ERR001575,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_3,,200,PAIRED,data/NA18870/sequence_read/ERR001575_2.filt.fastq.gz,0,,,11155833,401609988,low coverage
data/NA18870/sequence_read/ERR001575_2.filt.fastq.gz,9d99b3734865f6535f1849a3346e56ce,ERR001575,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_3,,200,PAIRED,data/NA18870/sequence_read/ERR001575_1.filt.fastq.gz,0,,,11155833,401609988,low coverage
data/NA18870/sequence_read/ERR001576.filt.fastq.gz,59a4f883e0fc4c2290f87b61bc1755ef,ERR001576,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_4,,200,PAIRED,,0,,,1470667,52944012,low coverage
data/NA18870/sequence_read/ERR001576_1.filt.fastq.gz,c2b7801381ae8a2918419ded00144a45,ERR001576,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_4,,200,PAIRED,data/NA18870/sequence_read/ERR001576_2.filt.fastq.gz,0,,,11346772,408483792,low coverage
data/NA18870/sequence_read/ERR001576_2.filt.fastq.gz,d8b453cf3f218fdd2d45eae9532b9aca,ERR001576,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_4,,200,PAIRED,data/NA18870/sequence_read/ERR001576_1.filt.fastq.gz,0,,,11346772,408483792,low coverage
data/NA18870/sequence_read/ERR001577.filt.fastq.gz,e588527403f9e08d885d9e5a632e7970,ERR001577,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_5,,200,PAIRED,,0,,,1417330,51023880,low coverage
data/NA18870/sequence_read/ERR001577_1.filt.fastq.gz,14f8e69a99ca11fda9d3124175100e7f,ERR001577,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_5,,200,PAIRED,data/NA18870/sequence_read/ERR001577_2.filt.fastq.gz,0,,,11334600,408045600,low coverage
data/NA18870/sequence_read/ERR001577_2.filt.fastq.gz,c6f98e50e41db96857a1c9053187a890,ERR001577,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_5,,200,PAIRED,data/NA18870/sequence_read/ERR001577_1.filt.fastq.gz,0,,,11334600,408045600,low coverage
data/NA18870/sequence_read/ERR001578.filt.fastq.gz,9c81407523c90eea96ed9c30f32efd39,ERR001578,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_6,,200,PAIRED,,0,,,1505318,54191448,low coverage
data/NA18870/sequence_read/ERR001578_1.filt.fastq.gz,3ee428bb6d348723a97dce6c1aa76ca3,ERR001578,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_6,,200,PAIRED,data/NA18870/sequence_read/ERR001578_2.filt.fastq.gz,0,,,11370527,409338972,low coverage
data/NA18870/sequence_read/ERR001578_2.filt.fastq.gz,176203c0d419e47e435f5fdb1ee6cdca,ERR001578,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_6,,200,PAIRED,data/NA18870/sequence_read/ERR001578_1.filt.fastq.gz,0,,,11370527,409338972,low coverage
data/NA18870/sequence_read/ERR001579.filt.fastq.gz,60b39f521c06c72e7d55702f21920980,ERR001579,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_7,,200,PAIRED,,0,,,1941724,69902064,low coverage
data/NA18870/sequence_read/ERR001579_1.filt.fastq.gz,c252e28a56fbab3c83239e53fbc36468,ERR001579,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_7,,200,PAIRED,data/NA18870/sequence_read/ERR001579_2.filt.fastq.gz,0,,,10956759,394443324,low coverage
data/NA18870/sequence_read/ERR001579_2.filt.fastq.gz,f9d7ca2f922d3d765165e62d213796ab,ERR001579,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_7,,200,PAIRED,data/NA18870/sequence_read/ERR001579_1.filt.fastq.gz,0,,,10956759,394443324,low coverage
data/NA18870/sequence_read/ERR001580.filt.fastq.gz,8625269ac5b4398faf0e3c6efc2db9ff,ERR001580,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_8,,200,PAIRED,,0,,,1753305,63118980,low coverage
data/NA18870/sequence_read/ERR001580_1.filt.fastq.gz,70e681d6e0f4923edfefec602b7856db,ERR001580,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_8,,200,PAIRED,data/NA18870/sequence_read/ERR001580_2.filt.fastq.gz,0,,,10897832,392321952,low coverage
data/NA18870/sequence_read/ERR001580_2.filt.fastq.gz,91b04566bc0e9bb1e62076d240c147b4,ERR001580,SRP000031,1000Genomes Project Pilot 1,MPIMG,ERA000037,9/17/2008 0:00,SRS000145,NA18870,YRI,ERX000082,ILLUMINA,Illumina Genome Analyzer,NA18870.7,1000G-mpimg-080920_8,,200,PAIRED,data/NA18870/sequence_read/ERR001580_1.filt.fastq.gz,0,,,10897832,392321952,low coverage
data/NA18870/sequence_read/SRR006191.filt.fastq.gz,1a384904570e97d9f3faa78f9aed11a9,SRR006191,SRP000031,1000Genomes Project Pilot 1,BI,SRA003596,10/24/2008 0:00,SRS000145,NA18870,YRI,SRX037215,ILLUMINA,Illumina Genome Analyzer II,Solexa-5067,BI.PE.080911_SL-XBC_0004_FC30BMRAAXX.080908_SL-XBC_0001_FC30BMRAAXX.1.srf,,321,PAIRED,,0,,,756178,38565078,low coverage
data/NA18870/sequence_read/SRR006191_1.filt.fastq.gz,cc3765d41e90471c3227e3d9edf54261,SRR006191,SRP000031,1000Genomes Project Pilot 1,BI,SRA003596,10/24/2008 0:00,SRS000145,NA18870,YRI,SRX037215,ILLUMINA,Illumina Genome Analyzer II,Solexa-5067,BI.PE.080911_SL-XBC_0004_FC30BMRAAXX.080908_SL-XBC_0001_FC30BMRAAXX.1.srf,,321,PAIRED,data/NA18870/sequence_read/SRR006191_2.filt.fastq.gz,0,,,11054883,563799033,low coverage
data/NA18870/sequence_read/SRR006191_2.filt.fastq.gz,f35c35ae2ff928b6012af59f1218d498,SRR006191,SRP000031,1000Genomes Project Pilot 1,BI,SRA003596,10/24/2008 0:00,SRS000145,NA18870,YRI,SRX037215,ILLUMINA,Illumina Genome Analyzer II,Solexa-5067,BI.PE.080911_SL-XBC_0004_FC30BMRAAXX.080908_SL-XBC_0001_FC30BMRAAXX.1.srf,,321,PAIRED,data/NA18870/sequence_read/SRR006191_1.filt.fastq.gz,0,,,11054883,563799033,low coverage
data/NA18870/sequence_read/SRR006192.filt.fastq.gz,290ae25888da26f26185d5b4e4fac02a,SRR006192,SRP000031,1000Genomes Project Pilot 1,BI,SRA003596,10/24/2008 0:00,SRS000145,NA18870,YRI,SRX037215,ILLUMINA,Illumina Genome Analyzer II,Solexa-5067,BI.PE.080911_SL-XBC_0004_FC30BMRAAXX.080908_SL-XBC_0001_FC30BMRAAXX.2.srf,,321,PAIRED,,0,,,556725,28392975,low coverage
